Speaker,start,end,time,ITL,ICL
Music,0:13:40,0:13:47,0:00:07,,
Music,0:13:51,0:13:57,0:00:06,,
Music,0:13:58,0:14:18,0:00:20,,
Music,0:14:19,0:14:25,0:00:06,,
Music,0:14:26,0:14:28,0:00:02,,
Music,0:14:28,0:14:30,0:00:02,,
Music,0:14:37,0:14:49,0:00:12,,
Music,0:14:50,0:14:53,0:00:03,,
Music,0:14:53,0:15:07,0:00:14,,
Music,0:15:23,0:16:11,0:00:48,,
Music,0:16:17,0:16:23,0:00:06,,
Music,0:16:26,0:16:39,0:00:13,,
Music,0:16:40,0:17:00,0:00:20,,
Music,0:17:15,0:17:36,0:00:21,,
Music,0:17:40,0:17:46,0:00:06,,
Music,0:17:47,0:18:23,0:00:36,,
Music,0:18:26,0:18:31,0:00:05,,
Music,0:18:37,0:19:12,0:00:35,,
Music,0:19:20,0:19:26,0:00:06,,
Music,0:19:34,0:19:38,0:00:04,,
Music,0:19:39,0:19:43,0:00:04,,
Music,0:19:52,0:19:53,0:00:01,,
Music,0:19:54,0:20:01,0:00:07,,
Music,0:20:02,0:20:06,0:00:04,,
Music,0:20:06,0:20:11,0:00:05,,
Music,0:20:51,0:20:53,0:00:02,,
Music,0:20:58,0:20:59,0:00:01,,
Music,0:20:59,0:21:03,0:00:04,,
Music,0:21:08,0:21:15,0:00:07,,
Music,0:21:21,0:21:26,0:00:05,,
Music,0:21:41,0:21:42,0:00:01,,
Music,0:21:42,0:21:44,0:00:02,,
Music,0:21:45,0:22:02,0:00:17,,
Music,0:22:22,0:22:29,0:00:07,,
Music,0:22:36,0:22:40,0:00:04,,
Music,0:24:17,0:24:18,0:00:01,,
Music,0:24:37,0:24:42,0:00:05,,
Music,0:24:58,0:25:00,0:00:02,,
S-Speech,0:02:28,0:02:31,0:00:03,,
S-Speech,0:04:31,0:04:34,0:00:03,,
S-Speech,0:05:06,0:05:08,0:00:02,,
S-Speech,0:06:26,0:06:29,0:00:03,,
S-Speech,0:07:11,0:07:14,0:00:03,,
S-Speech,0:07:55,0:07:58,0:00:03,,
S-Speech,0:08:26,0:08:29,0:00:03,,
S-Speech,0:08:35,0:08:42,0:00:07,,
S-Speech,0:08:45,0:08:48,0:00:03,,
S-Speech,0:11:47,0:11:49,0:00:02,,
S-Speech,0:13:03,0:13:06,0:00:03,,
S-Speech,0:15:02,0:15:07,0:00:05,,
S-Speech,0:15:08,0:15:16,0:00:08,,
S-Speech,0:15:19,0:15:21,0:00:02,,
S-Speech,0:16:12,0:16:14,0:00:02,Technique,
S-Speech,0:17:06,0:17:08,0:00:02,,
S-Speech,0:18:53,0:18:56,0:00:03,,
S-Speech,0:21:35,0:21:37,0:00:02,Musical Expression,
S-Speech,0:22:12,0:22:14,0:00:02,,
S-Speech,0:22:40,0:22:44,0:00:04,,
S-Speech,0:22:50,0:22:58,0:00:08,,
S-Speech,0:23:09,0:23:16,0:00:07,,
S-Speech,0:23:17,0:23:19,0:00:02,,
S-Speech,0:23:24,0:23:34,0:00:10,,
S-Speech,0:23:40,0:23:47,0:00:07,,
S-Speech,0:23:49,0:23:54,0:00:05,,
S-Speech,0:23:59,0:24:02,0:00:03,,
S-Speech,0:24:03,0:24:08,0:00:05,,
S-Speech,0:24:11,0:24:19,0:00:08,,
S-Speech,0:24:28,0:24:31,0:00:03,,
S-Speech,0:24:33,0:24:34,0:00:01,,
S-Speech,0:24:42,0:24:48,0:00:06,,
S-Speech,0:24:57,0:24:59,0:00:02,,
S-Speech,0:25:26,0:25:29,0:00:03,,
S-Speech,0:25:42,0:25:45,0:00:03,,
S-Speech,0:25:59,0:26:00,0:00:01,,
S-Speech,0:26:07,0:26:09,0:00:02,,
S-Speech,0:27:01,0:27:02,0:00:01,,
T-Speech,0:00:57,0:01:10,0:00:13,Musical Style,Asking Question
T-Speech,0:01:12,0:01:23,0:00:11,Musical Expression,Giving Practice
T-Speech,0:01:38,0:01:40,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:02:14,0:02:28,0:00:14,Musical Expression,Giving Feedback
T-Speech,0:02:31,0:02:37,0:00:06,Musical Expression,Giving Practice
T-Speech,0:02:43,0:02:49,0:00:06,Musical Expression,Giving Feedback
T-Speech,0:02:59,0:03:14,0:00:15,Musical Expression,Giving Practice
T-Speech,0:03:50,0:03:54,0:00:04,Musical Expression,Giving Practice
T-Speech,0:03:59,0:04:03,0:00:04,Musical Expression,Giving Practice
T-Speech,0:04:04,0:04:08,0:00:04,Musical Expression,Giving Practice
T-Speech,0:04:27,0:04:31,0:00:04,Musical Expression,Giving Practice
T-Speech,0:05:10,0:05:14,0:00:04,Musical Expression,Giving Practice
T-Speech,0:06:10,0:06:20,0:00:10,Musical Expression,Giving Feedback
T-Speech,0:06:22,0:06:26,0:00:04,Other,Giving Feedback
T-Speech,0:06:33,0:06:38,0:00:05,Musical Expression,Giving Feedback
T-Speech,0:07:18,0:07:26,0:00:08,Musical Expression,Giving Practice
T-Speech,0:07:47,0:07:52,0:00:05,Other,Giving Feedback
T-Speech,0:07:58,0:08:07,0:00:09,Musical Expression,Giving Feedback
T-Speech,0:08:14,0:08:18,0:00:04,Technique,Giving Practice
T-Speech,0:08:29,0:08:35,0:00:06,Technique,Giving Feedback
T-Speech,0:08:42,0:08:45,0:00:03,Technique,Giving Objective Information
T-Speech,0:08:51,0:09:00,0:00:09,Musical Expression,Giving Feedback
T-Speech,0:09:01,0:09:04,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:09:08,0:09:13,0:00:05,Musical Expression,Giving Objective Information
T-Speech,0:09:56,0:10:02,0:00:06,Musical Expression,Giving Feedback
T-Speech,0:10:21,0:10:29,0:00:08,Technique,Giving Feedback
T-Speech,0:11:17,0:11:21,0:00:04,Musical Expression,Giving Feedback
T-Speech,0:11:41,0:11:47,0:00:06,Musical Expression,Giving Practice
T-Speech,0:11:49,0:11:51,0:00:02,Other,Giving Subjective Information
T-Speech,0:12:54,0:12:59,0:00:05,Other,Giving Feedback
T-Speech,0:13:01,0:13:03,0:00:02,Other,Giving Subjective Information
T-Speech,0:13:47,0:13:52,0:00:05,Musical Expression,Asking Question
T-Speech,0:14:28,0:14:38,0:00:10,Technique,Giving Feedback
T-Speech,0:14:48,0:14:52,0:00:04,Technique,Giving Subjective Information
T-Speech,0:15:16,0:15:19,0:00:03,Technique,Asking Question
T-Speech,0:15:21,0:15:24,0:00:03,,Giving Practice
T-Speech,0:16:20,0:16:26,0:00:06,Technique,Giving Feedback
T-Speech,0:16:26,0:16:29,0:00:03,Technique,Giving Feedback
T-Speech,0:17:03,0:17:06,0:00:03,Musical Style,Giving Advice
T-Speech,0:17:08,0:17:17,0:00:09,Musical Expression,Asking Question
T-Speech,0:17:36,0:17:42,0:00:06,Musical Expression,Giving Practice
T-Speech,0:18:22,0:18:27,0:00:05,Musical Expression,Giving Feedback
T-Speech,0:18:31,0:18:39,0:00:08,Musical Expression,Giving Practice
T-Speech,0:19:27,0:19:36,0:00:09,Musical Style,Giving Objective Information
T-Speech,0:19:44,0:19:54,0:00:10,Musical Style,Giving Objective Information
T-Speech,0:20:12,0:20:19,0:00:07,Musical Style,Giving Subjective Information
T-Speech,0:20:23,0:20:25,0:00:02,Musical Expression,Asking Question
T-Speech,0:20:40,0:20:47,0:00:07,Musical Expression,Giving Subjective Information
T-Speech,0:20:48,0:20:59,0:00:11,Musical Expression,Giving Practice
T-Speech,0:21:02,0:21:09,0:00:07,Musical Expression,Giving Practice
T-Speech,0:21:12,0:21:21,0:00:09,Musical Expression,Giving Subjective Information
T-Speech,0:21:23,0:21:35,0:00:12,Musical Expression,Giving Practice
T-Speech,0:21:37,0:21:41,0:00:04,,Giving Subjective Information
T-Speech,0:22:04,0:22:12,0:00:08,Other,Giving Advice
T-Speech,0:22:14,0:22:18,0:00:04,Other,Giving Subjective Information
T-Speech,0:22:19,0:22:24,0:00:05,Other,Giving Subjective Information
T-Speech,0:22:32,0:22:38,0:00:06,Other,Giving Subjective Information
T-Speech,0:22:58,0:23:09,0:00:11,Other,Giving Subjective Information
T-Speech,0:23:16,0:23:17,0:00:01,Other,Giving Subjective Information
T-Speech,0:23:19,0:23:24,0:00:05,Other,Giving Subjective Information
T-Speech,0:23:34,0:23:40,0:00:06,Other,Giving Subjective Information
T-Speech,0:24:02,0:24:03,0:00:01,Other,Giving Subjective Information
T-Speech,0:24:08,0:24:11,0:00:03,Other,Giving Subjective Information
T-Speech,0:24:19,0:24:28,0:00:09,Other,Giving Subjective Information
T-Speech,0:24:31,0:24:33,0:00:02,Other,Giving Subjective Information
T-Speech,0:24:34,0:24:39,0:00:05,Other,Giving Subjective Information
T-Speech,0:24:48,0:24:57,0:00:09,Other,Giving Advice
T-Speech,0:24:59,0:25:05,0:00:06,Other,Giving Subjective Information
T-Speech,0:25:05,0:25:15,0:00:10,Other,Giving Subjective Information
T-Speech,0:25:18,0:25:21,0:00:03,Other,Giving Subjective Information
T-Speech,0:25:37,0:25:40,0:00:03,Other,Giving Subjective Information
T-Speech,0:25:49,0:25:52,0:00:03,Other,Giving Subjective Information
T-Speech,0:25:53,0:25:59,0:00:06,Other,Giving Subjective Information
T-Speech,0:26:00,0:26:07,0:00:07,Musical Expression,Giving Subjective Information
T-Speech,0:26:09,0:26:27,0:00:18,Musical Expression,Giving Advice
T-Speech,0:26:30,0:26:49,0:00:19,Musical Expression,Giving Advice
T-Speech,0:26:50,0:27:02,0:00:12,Musical Expression,Giving Advice
,,,,,
,,,,,
