Speaker,start,end,time,ITL,ICL
S-Speech,0:11:21,0:11:27,0:00:06,,
S-Speech,0:11:32,0:11:34,0:00:02,,
S-Speech,0:11:40,0:11:42,0:00:02,,
S-Speech,0:11:48,0:11:53,0:00:05,,
S-Speech,0:12:15,0:12:16,0:00:01,,
S-Speech,0:13:16,0:13:17,0:00:01,,
S-Speech,0:13:35,0:13:38,0:00:03,,
S-Speech,0:13:57,0:14:07,0:00:10,,
S-Speech,0:14:20,0:14:21,0:00:01,,
S-Speech,0:14:23,0:14:25,0:00:02,,
S-Speech,0:14:28,0:14:31,0:00:03,,
S-Speech,0:14:33,0:14:35,0:00:02,,
S-Speech,0:14:37,0:14:43,0:00:06,,
S-Speech,0:14:48,0:14:58,0:00:10,,
S-Speech,0:15:13,0:15:16,0:00:03,,
S-Speech,0:15:31,0:15:33,0:00:02,,
S-Speech,0:15:49,0:15:54,0:00:05,,
S-Speech,0:16:04,0:16:06,0:00:02,,
S-Speech,0:16:10,0:16:14,0:00:04,,
S-Speech,0:16:27,0:16:38,0:00:11,,
S-Speech,0:16:46,0:16:48,0:00:02,,
S-Speech,0:16:51,0:17:01,0:00:10,,
S-Speech,0:17:02,0:17:04,0:00:02,,
S-Speech,0:17:13,0:17:15,0:00:02,,
S-Speech,0:17:21,0:17:23,0:00:02,,
S-Speech,0:17:25,0:17:32,0:00:07,,
S-Speech,0:17:37,0:17:46,0:00:09,,
S-Speech,0:17:50,0:17:53,0:00:03,,
S-Speech,0:17:55,0:17:59,0:00:04,,
S-Speech,0:18:04,0:18:09,0:00:05,,
S-Speech,0:18:14,0:18:22,0:00:08,,
S-Speech,0:18:23,0:18:34,0:00:11,,
S-Speech,0:18:36,0:18:38,0:00:02,,
T-Speech,0:00:13,0:00:15,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:00:23,0:00:25,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:00:36,0:00:39,0:00:03,Musical Expression,Asking Question
T-Speech,0:00:59,0:01:01,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:01:04,0:01:06,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:01:51,0:01:52,0:00:01,Musical Expression,Giving Subjective Information
T-Speech,0:02:09,0:02:22,0:00:13,Musical Expression,Giving Advice
T-Speech,0:02:39,0:02:44,0:00:05,Other,Asking Question
T-Speech,0:02:43,0:02:47,0:00:04,Other,Giving Subjective Information
T-Speech,0:02:49,0:03:13,0:00:24,Musical Expression,Giving Subjective Information
T-Speech,0:03:34,0:03:37,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:03:43,0:03:48,0:00:05,Musical Expression,Giving Subjective Information
T-Speech,0:03:51,0:03:55,0:00:04,Musical Style,Giving Subjective Information
T-Speech,0:03:56,0:04:01,0:00:05,Musical Style,Giving Practice
T-Speech,0:04:48,0:04:50,0:00:02,Other,Giving Subjective Information
T-Speech,0:05:10,0:05:15,0:00:05,Technique,Giving Practice
T-Speech,0:05:17,0:05:22,0:00:05,Technique,Giving Practice
T-Speech,0:05:28,0:05:31,0:00:03,Technique,Giving Feedback
T-Speech,0:05:43,0:05:50,0:00:07,Technique,Giving Practice
T-Speech,0:05:58,0:06:01,0:00:03,Technique,Giving Subjective Information
T-Speech,0:06:07,0:06:19,0:00:12,Musical Style,Giving Objective Information
T-Speech,0:06:21,0:06:31,0:00:10,Musical Style,Giving Objective Information
T-Speech,0:06:39,0:06:43,0:00:04,Musical Style,Giving Objective Information
T-Speech,0:07:27,0:07:29,0:00:02,Other,Giving Subjective Information
T-Speech,0:07:42,0:07:44,0:00:02,Other,Giving Objective Information
T-Speech,0:07:50,0:07:56,0:00:06,Other,Giving Objective Information
T-Speech,0:07:53,0:07:57,0:00:04,Other,Giving Objective Information
T-Speech,0:07:56,0:08:04,0:00:08,Other,Giving Objective Information
T-Speech,0:08:09,0:08:13,0:00:04,Other,Giving Objective Information
T-Speech,0:08:22,0:08:25,0:00:03,Other,Giving Objective Information
T-Speech,0:08:32,0:08:34,0:00:02,Other,Asking Question
T-Speech,0:08:52,0:08:54,0:00:02,Other,Giving Subjective Information
T-Speech,0:09:19,0:09:27,0:00:08,Musical Expression,Giving Advice
T-Speech,0:09:30,0:09:32,0:00:02,Musical Expression,Giving Advice
T-Speech,0:09:36,0:09:47,0:00:11,Musical Expression,Giving Subjective Information
T-Speech,0:09:52,0:09:55,0:00:03,Musical Expression,Giving Feedback
T-Speech,0:09:59,0:10:05,0:00:06,Musical Expression,Asking Question
T-Speech,0:10:14,0:10:20,0:00:06,Technique,Giving Feedback
T-Speech,0:10:24,0:10:26,0:00:02,Technique,Giving Feedback
T-Speech,0:10:26,0:10:30,0:00:04,Technique,Giving Feedback
T-Speech,0:10:31,0:10:45,0:00:14,Technique,Giving Practice
T-Speech,0:10:52,0:10:57,0:00:05,Technique,Giving Practice
T-Speech,0:10:58,0:11:17,0:00:19,Musical Expression,Giving Subjective Information
T-Speech,0:11:18,0:11:26,0:00:08,Musical Style,Giving Objective Information
T-Speech,0:11:28,0:11:37,0:00:09,Other,Giving Subjective Information
T-Speech,0:11:38,0:11:42,0:00:04,Other,Giving Advice
T-Speech,0:11:46,0:11:51,0:00:05,Musical Expression,Giving Practice
T-Speech,0:11:55,0:11:57,0:00:02,Other,Giving Subjective Information
T-Speech,0:12:03,0:12:16,0:00:13,Other,Giving Objective Information
T-Speech,0:13:15,0:13:16,0:00:01,Musical Expression,Giving Feedback
T-Speech,0:13:21,0:13:24,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:13:31,0:13:36,0:00:05,Technique,Giving Subjective Information
T-Speech,0:14:05,0:14:21,0:00:16,Musical Expression,Giving Practice
T-Speech,0:14:06,0:14:11,0:00:05,Musical Expression,Giving Practice
T-Speech,0:14:22,0:14:24,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:14:25,0:14:36,0:00:11,Musical Expression,Giving Subjective Information
T-Speech,0:14:49,0:14:55,0:00:06,Technique,Giving Subjective Information
T-Speech,0:15:03,0:15:06,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:15:15,0:15:21,0:00:06,Technique,Asking Question
T-Speech,0:15:33,0:15:37,0:00:04,Technique,Giving Feedback
T-Speech,0:15:40,0:15:44,0:00:04,Technique,Giving Feedback
T-Speech,0:15:58,0:16:02,0:00:04,Technique,Giving Feedback
T-Speech,0:16:02,0:16:07,0:00:05,Technique,Giving Practice
T-Speech,0:16:14,0:16:17,0:00:03,Technique,Asking Question
T-Speech,0:16:18,0:16:22,0:00:04,Technique,Asking Question
T-Speech,0:16:23,0:16:25,0:00:02,Technique,Asking Question
T-Speech,0:16:43,0:16:45,0:00:02,Technique,Giving Feedback
T-Speech,0:17:00,0:17:02,0:00:02,Technique,Giving Subjective Information
T-Speech,0:17:04,0:17:11,0:00:07,Technique,Giving Practice
T-Speech,0:17:15,0:17:26,0:00:11,Technique,Giving Practice
T-Speech,0:17:23,0:17:26,0:00:03,Technique,Giving Practice
T-Speech,0:17:35,0:17:38,0:00:03,Technique,Giving Practice
T-Speech,0:17:46,0:17:50,0:00:04,Technique,Giving Practice
T-Speech,0:17:59,0:18:06,0:00:07,Technique,Giving Practice
T-Speech,0:18:09,0:18:11,0:00:02,Technique,Giving Subjective Information
T-Speech,0:18:31,0:18:33,0:00:02,Other,Giving Subjective Information
T-Speech,0:18:35,0:18:42,0:00:07,Other,Giving Subjective Information
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
